D24R1	D24R2	D24R3	D48R1	D48R2	D48R3	D72R1	D72R2	D72R3	D8R1	D8R2	D8R3	M24R1	M24R2	M24R3	M48R1	M48R2	M48R3	M72R1	M72R2	M72R3	M8R1	M8R2	M8R3
SEC22B	4.36295275566165	4.30111904614632	4.30624974756981	4.35077771388841	4.38518030657528	4.38096054830354	4.36501580846526	4.3609738174249	4.39343605694892	4.36593625045371	4.35150819418424	4.36573272273736	4.37417936339923	4.36120443684608	4.36975620183509	4.35015041548438	4.33729082553549	4.36665287610142	4.36334442905291	4.36708665810324	4.38957048178677	4.34515224327953	4.37459025628433	4.37599929443808
FNDC3B	4.02411316738863	3.87985071875504	3.91726832760842	3.90854004769673	4.0251981787686	4.03097719543767	3.99548762951688	3.99968857418242	4.01302501379431	3.90916056707416	3.98450563447489	3.9368558008911	3.89915202638527	3.92906117917999	3.98663458150712	3.96063263352222	3.8695491121111	3.92078854925395	3.95628551549232	3.94888894247394	3.98233848862714	3.96414472037514	3.9530911006943	3.94334162523532
PMVK	4.03976451920571	3.97696898904088	4.04315329305129	3.96149073961032	4.14665389624279	4.00121082911263	4.05087601996369	4.11542720360662	4.11717497179271	4.04269948100537	4.07111544816027	3.93234484662302	3.91628222372142	4.1043221965056	4.04748567446033	4.12095728082797	4.06031782892799	4.07953677607304	4.08246327475544	4.0707369054476	4.05039096884363	4.08787682106408	4.04706086997146	4.02191001208406
STXBP3.1	3.94045795784165	3.99419109252379	3.99143785768762	4.04683584944792	4.05490354221065	4.00827365681349	4.0899191348884	4.00845531713184	4.0459950116067	3.97800725071863	3.91915845098872	4.05279614907178	3.99650632805699	4.054388560717	4.07305691963359	3.9875823276034	3.94888894247394	3.98355359731306	4.09409558794939	4.09070896724893	4.04706086997146	4.06521356931531	4.07828651241014	4.06903560526317
FAF1	4.12232161220128	4.01766852809205	4.03253518332134	4.07190589302666	4.05270658148835	4.04770277939954	4.16883440094561	4.03629016875551	4.08927308439988	4.04356017899579	4.00947474932847	4.07190589302666	4.01909797225778	4.09780768587146	4.05288571665521	4.04448468748988	4.13734641686175	3.99171403216474	4.13605271293081	4.0559780193228	3.73970629031149	4.13645217064485	3.97830619203226	4.04431489283973
PPP1R2;PPP1R2P3	4.03389000091533	4.00004890954134	4.10312786894044	4.02689696677592	4.00976531046576	4.08346061880614	4.03052038733546	4.00004890954134	4.00439929051457	4.07654069779196	4.11581894270961	4.01240565241154	3.99143785768762	4.12152723047971	4.10180834025907	4.02286693052892	4.09185126497825	4.0847527938743	4.01388249102149	4.00947474932847	4.14488743984681	4.11837155954117	4.08401737142074	4.08590006395811
HAGH	4.05877041129979	3.95675138459622	4.07476365599409	3.76294961407727	3.94089968610153	3.97995738339545	4.0433813456192	4.03855456850491	4.12596991440788	4.11060926159372	4.04470572280006	3.92594898543496	4.04683584944792	4.06553528802542	4.07902397685612	4.07738290113367	4.11882308037637	4.05712499122003	4.10858216723626	4.04508868772338	4.10005531302249	4.07683526397759	4.02477473737824	4.05617640909551
RPS6	4.34126301520371	4.35931114984043	4.38676910330726	4.36377276275455	4.35669945289745	4.41731142746241	4.41509930328547	4.36377276275455	4.40990200443474	4.42439905371644	4.42439905371644	4.43023907850561	4.35436003812643	4.4509512383241	4.42169091042606	4.44146300564998	4.48954531344499	4.42048706488885	4.36252358840546	4.40917793503508	4.41221431462545	4.47330757817875	4.45949571594497	4.42232543108681
GALK1	4.00231972037847	4.13099095167217	4.15407646768733	4.14139039730498	3.96913202409485	4.11150150590191	4.19885152675749	4.16278991702602	4.11509074138952	4.20938503981055	3.9464213331942	4.11983587750267	4.15940776817613	4.21128224198666	4.18634193910477	4.18092519443634	4.18067727527426	4.19457555041068	4.16729507648194	4.17785040910517	4.16399543307724	4.0826948713366	4.06195139768065	4.02286693052892
MRPL44	4.15652519525226	4.09289198436942	4.09708436869329	4.04249859475111	4.13048530223994	3.96746173915187	4.0153111284394	4.11896495923219	4.15388517216566	4.14679567833118	4.14064644123676	4.12539902967329	4.14149648491722	4.14339550841273	4.1728687153498	4.06288828356608	4.04373948147515	4.13302991132359	4.09309142680635	4.0956058909841	4.08731410504329	4.0634060022597	4.1326024589306	4.10620225396516
NELFCD.1	3.75022616989958	3.6988516445224	3.8604477359732	3.8615501069312	3.90695210526322	4.285815838235	3.92141970294677	3.84896156782474	4.20851163945347	3.70781908803758	3.98027639583978	4.13291711517088	3.67012938479159	3.73214091660922	4.17324326247039	3.77001710260045	3.71617340883834	3.74721506385805	4.09676873128272	3.9922367716814	4.25826575578855	3.69570506983399	3.72021664038431	4.03195182547558
NCDN	4.10949951084705	3.97505869678587	4.10165505944115	3.9930332223248	4.20657859514233	3.97879018345685	3.97995738339545	4.01127039199201	4.23691276751849	4.00771503934475	3.97905427589071	4.04022649694606	4.06473930226185	4.03438220768088	4.17833679956387	4.03036645916938	3.99980042784911	4.09070896724893	4.01127039199201	3.98740324900427	3.96301693891215	4.00603928414723	4.06241547641011	4.1057228186528
RAB5A	4.14645934112412	4.12114337856822	4.12145726693418	4.13575352567824	4.13563793502261	4.17304566796197	4.23691276751849	4.19127536191096	4.21084263643881	4.14528025409121	4.1093651071637	4.10599761184741	4.08889100875785	4.18760764615235	4.17755280140602	4.13605271293081	4.0956058909841	4.17647827927403	4.20226866842948	4.20133749649631	4.19457555041068	4.17424489666895	4.08246327475544	4.1191518786792
CORO7	4.08410919623645	4.06583263783482	4.13698660697511	4.13877291154149	3.96491487088333	4.01437492063196	4.18908159594546	4.13099095167217	4.16848546117026	4.11246627884108	4.10981148222252	4.12232161220128	4.16106908780332	4.16971598833247	4.12095728082797	4.07703452360362	4.14864432408648	4.08459667826385	4.14645934112412	4.13847509971521	4.14961470047781	4.06903560526317	4.14488743984681	4.10329703484281
RHOC.1	4.10312786894044	4.12841063840439	4.23107060866838	4.16892860367377	4.16671751894956	4.23591890346825	4.21708524710261	4.20973863057185	4.22379706134297	4.16128317537603	4.13925257032776	4.17390169666511	4.2149093177028	4.23358639551136	4.2149093177028	4.19671016498596	4.21847301418689	4.21000565105875	4.20958156238929	4.22656811375207	3.73970629031149	4.23691276751849	4.21372615121989	4.22123359414874
NUP35.1	4.01412788842464	4.022751052861	4.10256347566006	4.01263897164976	3.96571834901498	3.96149073961032	4.17088990183235	4.02112318118558	4.11810868148216	4.08731410504329	4.08401737142074	4.08642014939332	4.02066850846884	4.13159580864359	4.116349700502	3.97572244016611	4.10005531302249	4.03438220768088	4.00045323020286	4.11617845337925	4.1326024589306	4.17225107166592	4.1345077823748	4.11043262610916
CUL4A	4.13291711517088	4.03498310123998	4.10283867714102	4.11365894519385	4.17390169666511	4.15686885814682	4.08787682106408	4.116349700502	4.10312786894044	4.14064644123676	4.03788537987871	4.14229814291495	4.05270658148835	4.11091266288265	4.12591546520504	4.13654516773871	4.07396084332595	4.13698660697511	4.17043879078058	4.08947558115035	4.11461034853668	4.04373948147515	4.04065146441125	4.09585188292622
ZC3H18	4.1071459327721	4.01283532724563	4.05039096884363	4.07095037629444	4.1207838249467	4.04180882885426	4.07763588223485	4.06583263783482	3.81544812999857	4.0459950116067	4.04662629018719	4.07579944694797	4.05176416834212	4.07438680221503	4.0949726688958	4.06267883401328	4.03692090134528	4.06360558896249	4.06195139768065	4.08246327475544	4.14442063800624	4.04065146441125	4.04833001994771	4.05825767009519
ZC3H11A.1	3.66506580701923	3.64996054533114	3.70781908803758	3.5232146368425	3.67556996352425	3.95339821951464	3.62926154287188	3.63690972715873	3.86237336955507	3.64996054533114	3.70781908803758	3.7046703073986	3.67556996352425	3.72675172762319	3.75295786926227	1.43655666454111	3.76915080202817	3.66506580701923	3.68283328364704	3.66207493512005	3.98355359731306	3.84811424795495	3.73970629031149	3.70176193709153
TAP1	4.11133481377852	4.09837762158389	4.08805075256029	4.12501841578347	4.10733321206681	4.00339613210688	4.1207838249467	4.09005977881239	4.11091266288265	4.13318457284207	4.12168064182141	4.1005042886025	4.13645217064485	4.15082117133057	4.15082117133057	4.11753975224969	4.10793774726117	4.10312786894044	4.12138730338866	4.1057228186528	3.93268112889486	4.11509074138952	4.14864432408648	4.10412414177345
HEBP2.1	4.20834656769701	4.07416753029794	4.12064547038256	4.17785040910517	4.22158242703637	4.09391348253978	4.20912293069743	3.88369113361108	4.19999238294691	4.05328708941673	3.92594898543496	4.11043262610916	4.1093651071637	4.14679567833118	4.1323131536094	3.86390514276016	4.05696440246305	4.13907460030339	4.05540968018466	4.1324504445243	4.06115458015604	4.15426802576915	4.09948926780165	4.07001096155924
PLCG1	4.1038041527485	4.09268994806982	4.1007883505139	3.95907829161282	4.15659485071641	4.05921716443627	4.18760764615235	4.18663740797434	4.12302400670666	4.08365484114935	4.11399204036155	4.09054138597843	4.1258610160022	4.13810966990913	4.1805193399933	4.00339613210688	4.12509085327686	4.1274700879264	4.13810966990913	4.20645226854856	4.17870604212462	4.1350257756685	4.11581894270961	4.19903191414327
BCAR3.1	4.13033543016523	4.11073903191734	4.05064213466465	4.02286693052892	4.06473930226185	4.06410131724999	3.93846616229894	4.02717759044364	4.19767417532895	4.1194906738282	4.12553083917848	4.1132478614939	4.13359845956341	4.14385776872493	4.14961470047781	4.09114131348972	4.0899191348884	4.16883440094561	4.04180882885426	4.15977180616418	4.09517915374062	4.06267883401328	3.94749997060817	4.13698660697511
EXOSC7	4.21389463810825	4.07890004319498	4.21172377013496	4.17027602268342	4.20816717870506	4.17043879078058	4.12681845727961	4.16078321815803	4.18171487380255	4.1805193399933	4.09209323603985	4.1830486566949	4.09409558794939	4.19610381890932	4.16921188984353	4.20688816317991	4.17803496599673	4.20251329358747	4.20541685004623	4.09932477039963	4.03717948277087	4.12509085327686	4.20575521691723	4.1995095925587
RNF20	4.16818256400301	4.11741690372912	4.13373949011921	4.14679567833118	4.17354182019998	4.21847301418689	4.15790148940205	4.15267103752701	4.1634249629253	4.15096811320223	4.09023532630644	4.16007726445327	4.17061505037079	4.18156155636564	4.17439487626144	4.16671751894956	4.16956046516477	4.17594025131091	4.16549487923841	4.15267103752701	4.23492069797993	4.16028633097046	4.17486150429941	4.15820968648744
MRPS23.1	4.16380369498951	4.00231972037847	4.1789073659663	4.06967496544534	3.95455965793891	4.20326710573509	4.15231392776347	4.17121544435698	4.09409558794939	3.99980042784911	4.00562200555921	4.12318949906139	4.17153948995456	4.16759218151673	3.99957672051572	4.16487614507432	4.13798258650786	4.17486150429941	4.14426571922027	4.04160282048982	4.19127536191096	4.21972493184715	4.10584895897725	4.09247100567162
PSMB2	4.24265676122237	4.19846233457246	4.27969118331371	4.22769361898341	4.25707533704528	4.26253107218469	4.29650654741364	4.14744860387032	4.24672074065926	4.27767083918624	4.29684546037192	4.2255701857106	4.2651003305614	4.28342037275845	4.29774551986587	4.27453168008842	4.27902879917597	4.18714331616129	4.23107060866838	4.21847301418689	4.31817411292517	4.25240887614992	4.25648191400088	4.24728421002232
CHML.1	4.24249006740378	4.14385776872493	4.22703238881283	4.22785551186275	4.19777869021735	4.01741713160166	4.10733321206681	3.88562028730863	4.20885393526961	3.98740324900427	4.05930515144731	3.97800725071863	4.15831749847075	4.22738264570529	4.23509344948175	3.97445425554457	4.15426802576915	3.97830619203226	4.21100348867261	3.95834636273585	3.73970629031149	4.03171577047111	3.75609337715888	4.20133749649631
DDX58.1	4.14241499034892	4.07870642457952	4.09142836449607	4.13891486241922	4.12302400670666	4.21084263643881	4.1274700879264	4.16194243105625	4.18333345932104	4.14979708979307	4.15250169996538	4.10086546981344	4.14927277467654	4.14287028206961	4.12630612505953	4.18362261660618	4.11233711296887	4.1258610160022	4.11380999218793	4.15082117133057	4.23750484491332	4.08401737142074	4.10749320066721	4.08568969603495
DOHH	4.13943186198014	4.12222059897158	4.1186912458928	4.1141391289059	4.16782981371519	4.11119657160405	4.07140354646004	4.09433326882627	4.16501696846231	4.1093651071637	4.11772982872807	4.16194243105625	4.10256347566006	4.17687822511422	4.1807876969838	4.12064547038256	4.11461034853668	4.12007811789097	4.1564555397881	4.09054138597843	4.07902397685612	4.11105517637661	4.15320587794151	4.13291711517088
TAX1BP1.1	3.97170218514856	4.08547420252957	4.00439929051457	4.14884159453638	4.0187983503796	4.11163076996273	4.21692639367002	4.17043879078058	4.12856393747091	3.96683663796816	3.96149073961032	4.0702236001681	4.08766531791889	4.09697068032991	4.1575143953642	4.13018551148878	3.94199538788973	3.99903696463181	4.18789760116103	4.19543525110558	4.12792874908761	4.07379728944377	4.02997125688966	4.04508868772338
CSTF2.1	4.19685449073069	4.20805948022657	4.18198035654403	4.17502972341449	4.1459041030355	4.21815430328588	4.2219116382341	4.237990120076	4.16794995898311	4.23315731649243	4.24088585147212	4.25172470280533	4.22908322553363	4.24700312796893	4.26674441478701	4.1614166873452	4.14884159453638	4.23896111856307	4.19439877492821	4.24688799545011	4.23404065310889	4.05562790036602	4.20973863057185	4.20669352540567
SLAIN2.1	3.99805017303346	3.98261971949918	3.95324466010447	3.95523999027879	3.9930332223248	4.1003209080732	4.06685048632658	3.98972972907242	4.00339613210688	3.98539859168175	3.98829321645983	3.98261971949918	4.04869432383068	4.03278906197148	4.00075584517796	3.98693521266275	3.97733385549153	3.95236748316789	3.99903696463181	4.0153111284394	4.09209323603985	4.03125908278784	4.04530121731372	4.01462486640169
ADIRF	4.13829109362905	4.08401737142074	4.14901284131168	4.16158093264197	4.15355493920133	4.17900387457252	4.15082117133057	4.16902280640193	4.18245185199328	4.14604015991068	4.14665389624279	4.10504474832785	4.17991714352398	4.18479902405641	4.12874151309366	4.17737103346792	4.19795635624516	4.12208886873587	4.15940776817613	4.19253380554972	4.22544590903774	4.19182021009556	4.16621751505561	4.13592137189577
PEX6.1	3.93115023296587	3.86840362921586	3.97358180087709	3.83397637797291	4.04373948147515	4.32114756395106	3.90760235041573	3.90466924536065	4.11559503970585	3.86323571053119	3.82752587405102	3.86323571053119	3.9368558008911	3.93398106198516	4.02358825155208	3.85164097386816	4.02358825155208	3.88311178397231	3.91271925655472	3.89721984090627	4.34617352260533	3.9395302034371	3.88196958201792	3.91628222372142
RRAS.1	4.24423015709964	4.195312276108	4.14813666710792	4.14781005625072	4.25680449037132	4.2843899785047	4.17991714352398	4.18760764615235	4.19543525110558	4.10199478188699	4.07396084332595	4.21742442045078	4.23419286872171	4.24309981473139	4.20541685004623	4.22404058116018	4.16362243244458	4.13084266341869	4.27685912024047	4.27658187972079	4.17855441039467	4.17606718523852	4.23096198955803	4.18564575518527
ERAP1	4.22738264570529	4.24851952232538	4.25209908786758	4.25172470280533	4.2502662362068	4.30773463422057	4.26381172123055	4.23143285928931	4.21172377013496	4.27106240637275	4.28713353764715	4.26086637200575	4.26627425958803	4.30905442550535	4.29869348178847	4.25289550909125	4.30049856358375	4.2907316860687	4.22123359414874	4.24265676122237	4.20657859514233	4.28728885037534	4.28805148206347	4.27969118331371
CHD1.1	3.74169155370714	3.69570506983399	3.73970629031149	3.70176193709153	3.76790564932173	3.99143785768762	3.74879725162515	3.74721506385805	3.89208828937936	3.67920025318392	3.73427642256953	3.73427642256953	3.93268112889486	3.76465119475189	3.70781908803758	3.67556996352425	3.8615501069312	3.74384009808364	3.72206847956799	3.71087112578759	4.02662208407726	3.76915080202817	3.75873796289417	3.74572691542974
CHMP4A	3.96203140673604	3.85246376731864	3.91915845098872	3.97473034043118	3.91051308921524	4.05371309508583	3.96955407506778	2.40543070921447	3.93324484570494	3.88196958201792	3.88099187033097	3.90577181807022	3.88768838676121	3.95066028956965	3.89521348252043	3.71801563392693	4.00892572631219	3.88099187033097	3.91820556515142	4.00364933890681	4.08049677840295	3.93007585074114	3.86323571053119	3.87076678895629
PSIP1	4.07851087136683	4.04683584944792	4.06002495874352	4.02936735544924	4.11596885930993	4.16362243244458	4.06619976224816	4.06429901783046	3.77792032117197	3.9395302034371	4.09895565182499	4.07305691963359	4.06685048632658	4.11933234935808	4.08956556408901	4.09023532630644	3.9336654094459	4.11527918682545	4.06150583003432	4.07095037629444	3.93398106198516	3.90626857625815	4.10329703484281	4.07870642457952
NUP107	4.20489872140888	4.19210453897109	4.06798515757534	4.22277733498835	4.06819041798743	4.14633481756501	4.18804769784311	4.0899191348884	4.22508714817221	4.18634193910477	4.19223607326827	4.11509074138952	4.16635989125102	4.21263611715319	4.19264605843011	4.10923120524715	4.13860321975797	4.21633268316127	4.17015240606522	4.203136300569	4.24057538954021	4.2034492365494	4.19403393971692	4.17687822511422
